Date,Daily_kWh
2010-03-12,27.423733333333363
2010-03-13,39.71683333333332
2010-03-14,26.11190000000001
2010-03-15,29.86416666666667
2010-03-16,25.710833333333316
2010-03-17,33.485500000000016
2010-03-18,26.044700000000013
2010-03-19,27.723066666666654
2010-03-20,2.1955333333333367
2010-03-21,15.288033333333326
2010-03-22,26.97649999999998
2010-03-23,30.369366666666647
2010-03-24,33.2458666666666
2010-03-25,27.998066666666645
2010-03-26,27.52140000000001
2010-03-27,30.79949999999999
2010-03-28,29.970233333333287
2010-03-29,27.045633333333345
2010-03-30,31.77423333333334
2010-03-31,32.0633666666667
2010-04-01,28.123999999999985
2010-04-02,27.47703333333332
2010-04-03,30.087966666666656
2010-04-04,28.173133333333332
2010-04-05,18.646999999999977
2010-04-06,30.430866666666688
2010-04-07,26.616366666666675
2010-04-08,27.486999999999984
2010-04-09,20.555833333333325
2010-04-10,19.836799999999982
2010-04-11,26.713500000000025
2010-04-12,23.99043333333329
2010-04-13,25.21173333333327
2010-04-14,27.672733333333344
2010-04-15,31.202966666666665
2010-04-16,26.034366666666685
2010-04-17,25.961866666666616
2010-04-18,24.60176666666664
2010-04-19,28.476566666666653
2010-04-20,30.56046666666665
2010-04-21,26.331900000000015
2010-04-22,24.348400000000005
2010-04-23,19.675599999999992
2010-04-24,25.306966666666703
2010-04-25,25.712366666666664
2010-04-26,18.04526666666667
2010-04-27,20.84899999999995
2010-04-28,14.464299999999971
2010-04-29,18.395400000000013
2010-04-30,18.643800000000024
2010-05-01,22.002633333333314
2010-05-02,36.465166666666576
2010-05-03,23.5217
2010-05-04,25.282666666666678
2010-05-05,30.088466666666644
2010-05-06,21.654166666666644
2010-05-07,27.400066666666696
2010-05-08,25.55703333333331
2010-05-09,26.10849999999997
2010-05-10,24.464866666666648
2010-05-11,26.189466666666647
2010-05-12,33.9236333333333
2010-05-13,25.874933333333328
2010-05-14,28.702433333333346
2010-05-15,32.41286666666667
2010-05-16,35.007100000000015
2010-05-17,27.136366666666614
2010-05-18,23.68639999999996
2010-05-19,23.779199999999992
2010-05-20,19.231633333333313
2010-05-21,21.573266666666754
2010-05-22,34.92953333333331
2010-05-23,24.792600000000007
2010-05-24,22.355533333333334
2010-05-25,19.9771
2010-05-26,23.131400000000017
2010-05-27,22.05570000000003
2010-05-28,23.3027333333333
2010-05-29,34.1634666666667
2010-05-30,27.761666666666663
2010-05-31,22.34103333333336
2010-06-01,21.149400000000036
2010-06-02,16.34829999999999
2010-06-03,23.23643333333336
2010-06-04,23.67589999999998
2010-06-05,33.494066666666654
2010-06-06,29.113200000000035
2010-06-07,16.868033333333322
2010-06-08,22.70056666666666
2010-06-09,25.578033333333348
2010-06-10,20.253166666666697
2010-06-11,24.51120000000001
2010-06-12,32.88513333333333
2010-06-13,27.905933333333365
2010-06-14,20.29973333333333
2010-06-15,20.39943333333332
2010-06-16,29.468200000000017
2010-06-17,17.13363333333333
2010-06-18,22.205266666666716
2010-06-19,23.603666666666665
2010-06-20,27.875833333333343
2010-06-21,27.6815
2010-06-22,25.343133333333306
2010-06-23,24.034399999999984
2010-06-24,18.26300000000001
2010-06-25,18.323966666666642
2010-06-26,16.36033333333332
2010-06-27,18.999399999999987
2010-06-28,24.522333333333293
2010-06-29,22.788266666666633
2010-06-30,23.068933333333348
2010-07-01,22.4833666666666
2010-07-02,19.015466666666683
2010-07-03,18.66789999999999
2010-07-04,25.63479999999997
2010-07-05,18.566499999999966
2010-07-06,16.765566666666654
2010-07-07,13.913133333333297
2010-07-08,20.210866666666675
2010-07-09,18.057966666666687
2010-07-10,19.24173333333328
2010-07-11,19.892866666666652
2010-07-12,18.492899999999974
2010-07-13,23.035233333333316
2010-07-14,23.4912
2010-07-15,27.219366666666694
2010-07-16,13.667599999999995
2010-07-17,13.439199999999984
2010-07-18,13.533966666666675
2010-07-19,13.352633333333342
2010-07-20,14.263733333333331
2010-07-21,17.736100000000018
2010-07-22,19.4074333333333
2010-07-23,19.60263333333332
2010-07-24,15.361133333333326
2010-07-25,18.840166666666683
2010-07-26,14.735833333333364
2010-07-27,15.872666666666671
2010-07-28,14.37756666666669
2010-07-29,9.151733333333315
2010-07-30,9.187666666666662
2010-07-31,9.2436
2010-08-01,9.261066666666668
2010-08-02,9.158033333333345
2010-08-03,10.253533333333323
2010-08-04,9.055933333333337
2010-08-05,8.891266666666695
2010-08-06,8.745766666666665
2010-08-07,8.791266666666672
2010-08-08,8.807666666666659
2010-08-09,8.917733333333311
2010-08-10,9.079300000000034
2010-08-11,9.033366666666696
2010-08-12,8.82830000000002
2010-08-13,8.904899999999994
2010-08-14,9.237833333333334
2010-08-15,17.599766666666653
2010-08-16,18.828833333333364
2010-08-17,16.303366666666683
2010-08-22,1.5556333333333319
2010-08-23,12.760966666666675
2010-08-24,12.049133333333321
2010-08-25,16.34013333333332
2010-08-26,12.62086666666665
2010-08-27,33.84416666666666
2010-08-28,24.04759999999995
2010-08-29,27.808000000000053
2010-08-30,24.913366666666686
2010-08-31,22.751766666666605
2010-09-01,26.555299999999992
2010-09-02,23.208200000000012
2010-09-03,22.440233333333392
2010-09-04,29.064
2010-09-05,22.05030000000001
2010-09-06,23.7146
2010-09-07,24.19756666666669
2010-09-08,21.730200000000032
2010-09-09,20.645233333333312
2010-09-10,22.13513333333332
2010-09-11,24.388500000000008
2010-09-12,26.868200000000034
2010-09-13,17.938666666666673
2010-09-14,23.844633333333373
2010-09-15,16.43490000000003
2010-09-16,22.32896666666668
2010-09-17,24.960133333333367
2010-09-18,20.799100000000024
2010-09-19,15.326666666666654
2010-09-20,28.04719999999995
2010-09-21,18.52293333333336
2010-09-22,25.173233333333325
2010-09-23,24.16436666666667
2010-09-24,22.13319999999999
2010-09-25,1.7667666666666666
2010-09-28,7.8404333333333325
2010-09-29,28.07376666666663
2010-09-30,20.804633333333367
2010-10-01,25.0803333333333
2010-10-02,32.054233333333336
2010-10-03,30.511399999999938
2010-10-04,29.599333333333327
2010-10-05,30.91040000000002
2010-10-06,21.92426666666671
2010-10-07,30.16589999999999
2010-10-08,25.174266666666668
2010-10-09,26.862999999999996
2010-10-10,33.31506666666667
2010-10-11,27.043166666666636
2010-10-12,26.328200000000027
2010-10-13,34.564766666666614
2010-10-14,35.585366666666694
2010-10-15,26.605399999999964
2010-10-16,16.666900000000005
2010-10-17,17.45636666666668
2010-10-18,45.23139999999999
2010-10-19,32.0996333333333
2010-10-20,28.799400000000013
2010-10-21,22.586633333333335
2010-10-22,27.814866666666667
2010-10-23,38.22060000000001
2010-10-24,39.84246666666663
2010-10-25,19.388200000000037
2010-10-26,15.765066666666653
2010-10-27,21.004633333333377
2010-10-28,24.388766666666694
2010-10-29,20.07369999999995
2010-10-30,35.87833333333338
2010-10-31,24.60716666666668
2010-11-01,23.053000000000004
2010-11-02,19.851366666666664
2010-11-03,21.554966666666616
2010-11-04,42.58576666666658
2010-11-05,28.93479999999998
2010-11-06,30.090133333333323
2010-11-07,27.896933333333333
2010-11-08,30.425666666666643
2010-11-09,33.7016333333333
2010-11-10,32.44223333333337
2010-11-11,29.559866666666696
2010-11-12,30.613699999999962
2010-11-13,33.71956666666662
2010-11-14,33.973199999999935
2010-11-15,29.12303333333339
2010-11-16,25.162466666666628
2010-11-17,26.3672
2010-11-18,27.53586666666663
2010-11-19,26.173333333333286
2010-11-20,36.61676666666667
2010-11-21,15.015166666666646
2010-11-22,34.02560000000002
2010-11-23,26.292266666666674
2010-11-24,29.937466666666655
2010-11-25,23.852733333333322
2010-11-26,24.80173333333335
