Date,Daily_kWh
2008-07-30,21.66513333333331
2008-07-31,23.21063333333336
2008-08-01,12.3262666666666
2008-08-02,8.429600000000006
2008-08-03,8.413033333333303
2008-08-04,18.765333333333352
2008-08-05,13.785300000000031
2008-08-06,5.435199999999997
2008-08-07,5.581399999999999
2008-08-08,5.036666666666651
2008-08-09,5.982066666666664
2008-08-10,5.86719999999999
2008-08-11,6.19860000000001
2008-08-12,4.816399999999993
2008-08-13,4.709733333333325
2008-08-14,4.504299999999987
2008-08-15,4.5608999999999895
2008-08-16,4.58023333333335
2008-08-17,4.579933333333334
2008-08-18,4.562633333333332
2008-08-19,4.5781999999999945
2008-08-20,4.474533333333342
2008-08-21,4.354966666666671
2008-08-22,4.4520666666666715
2008-08-23,4.244033333333338
2008-08-24,4.245266666666665
2008-08-25,4.171633333333342
2008-08-26,4.292733333333349
2008-08-27,4.301900000000004
2008-08-28,4.470766666666671
2008-08-29,4.459800000000002
2008-08-30,4.507066666666667
2008-08-31,25.01023333333329
2008-09-01,20.791833333333386
2008-09-02,23.069233333333287
2008-09-03,23.141433333333403
2008-09-04,20.420333333333296
2008-09-05,14.566000000000018
2008-09-06,31.142899999999983
2008-09-07,22.8776
2008-09-08,21.82206666666664
2008-09-09,19.327566666666687
2008-09-10,21.679400000000033
2008-09-11,17.145233333333312
2008-09-12,23.212700000000062
2008-09-13,27.19060000000002
2008-09-14,26.272099999999977
2008-09-15,28.295133333333283
2008-09-16,20.364366666666623
2008-09-17,25.320166666666644
2008-09-18,25.088166666666663
2008-09-19,25.31410000000002
2008-09-20,21.743333333333272
2008-09-21,25.551166666666692
2008-09-22,22.64273333333333
2008-09-23,20.54646666666669
2008-09-24,28.63916666666665
2008-09-25,18.853666666666644
2008-09-26,23.857499999999998
2008-09-27,35.457433333333384
2008-09-28,28.851733333333335
2008-09-29,25.028966666666616
2008-09-30,22.91676666666667
2008-10-01,31.206066666666654
2008-10-02,22.422366666666658
2008-10-03,26.87633333333336
2008-10-04,35.008266666666664
2008-10-05,25.832499999999982
2008-10-06,23.729700000000104
2008-10-07,28.77613333333333
2008-10-08,31.00960000000003
2008-10-09,33.061366666666636
2008-10-10,25.305633333333315
2008-10-11,27.823100000000004
2008-10-12,31.799
2008-10-13,24.366266666666643
2008-10-14,26.81760000000001
2008-10-15,35.94826666666668
2008-10-16,26.394666666666613
2008-10-17,31.114766666666704
2008-10-18,37.319833333333285
2008-10-19,32.86556666666668
2008-10-20,27.79256666666664
2008-10-21,34.39526666666662
2008-10-22,27.43349999999996
2008-10-23,30.508233333333347
2008-10-24,35.553766666666625
2008-10-25,25.385933333333313
2008-10-26,8.724866666666642
2008-10-27,8.731533333333335
2008-10-28,22.121500000000022
2008-10-29,26.876266666666673
2008-10-30,18.309999999999967
2008-10-31,21.43053333333336
2008-11-01,13.841633333333348
2008-11-02,15.176900000000023
2008-11-03,14.126666666666676
2008-11-04,26.038599999999988
2008-11-05,52.2488333333334
2008-11-06,26.473966666666676
2008-11-07,26.986400000000025
2008-11-08,28.885633333333327
2008-11-09,42.9756333333333
2008-11-10,34.86466666666673
2008-11-11,40.93249999999997
2008-11-12,36.44156666666666
2008-11-13,20.64100000000005
2008-11-14,27.02896666666665
2008-11-15,50.527133333333325
2008-11-16,39.423866666666676
2008-11-17,25.393933333333326
2008-11-18,29.150833333333374
2008-11-19,30.67063333333332
2008-11-20,28.20559999999998
2008-11-21,27.898833333333318
2008-11-22,28.522799999999986
2008-11-23,56.75539999999991
2008-11-24,53.549966666666656
2008-11-25,45.04750000000004
2008-11-26,25.265900000000027
2008-11-27,39.37029999999999
2008-11-28,31.432733333333356
2008-11-29,40.57779999999997
2008-11-30,40.0231333333333
2008-12-01,26.94230000000002
2008-12-02,29.890733333333298
2008-12-03,29.252733333333353
2008-12-04,28.977299999999996
2008-12-05,34.3103
2008-12-06,42.0639333333333
2008-12-07,41.112333333333325
2008-12-08,31.143933333333333
2008-12-09,33.38573333333328
2008-12-10,35.18366666666665
2008-12-11,23.87536666666662
2008-12-12,30.258900000000015
2008-12-13,30.426233333333375
2008-12-14,33.36866666666668
2008-12-15,29.924166666666643
2008-12-16,29.951499999999985
2008-12-17,34.97976666666668
2008-12-18,28.94899999999996
2008-12-19,31.36853333333335
2008-12-20,37.37503333333329
2008-12-21,44.060166666666674
2008-12-22,33.59679999999997
2008-12-23,29.968133333333324
2008-12-24,21.160633333333358
2008-12-25,17.68529999999998
2008-12-26,20.395533333333326
2008-12-27,49.536066666666606
2008-12-28,26.177366666666657
2008-12-29,9.254633333333343
2008-12-30,19.920633333333296
2008-12-31,32.73646666666666
2009-01-01,23.44486666666662
2009-01-02,38.7918333333334
2009-01-03,31.891600000000015
2009-01-04,32.333233333333325
2009-01-05,26.733333333333317
2009-01-06,28.16436666666666
2009-01-07,34.67120000000001
2009-01-08,27.221166666666697
2009-01-09,29.81170000000006
2009-01-10,35.04913333333336
2009-01-11,32.93313333333334
2009-01-12,26.487966666666683
2009-01-13,36.37666666666664
2009-01-14,29.60470000000005
2009-01-15,26.067800000000027
2009-01-16,46.10923333333333
2009-01-17,55.29700000000002
2009-01-18,52.56989999999993
2009-01-19,28.331099999999957
2009-01-20,28.967133333333305
2009-01-21,28.990566666666737
2009-01-22,20.622599999999988
2009-01-23,31.842266666666717
2009-01-24,36.679499999999976
2009-01-25,47.39440000000004
2009-01-26,27.90786666666668
2009-01-27,23.75049999999997
2009-01-28,45.36223333333328
2009-01-29,26.228299999999976
2009-01-30,34.31729999999996
2009-01-31,55.214199999999934
2009-02-01,30.124333333333308
2009-02-02,26.72166666666664
2009-02-03,31.139833333333325
2009-02-04,41.01539999999999
2009-02-05,27.484799999999954
2009-02-06,34.13993333333331
2009-02-07,52.19226666666668
2009-02-08,36.38109999999991
2009-02-09,28.443966666666643
2009-02-10,32.397033333333276
2009-02-11,43.989833333333365
2009-02-12,32.81100000000001
2009-02-13,28.16703333333336
2009-02-14,38.87656666666672
2009-02-15,26.43386666666663
2009-02-16,21.98323333333333
2009-02-17,13.028300000000014
2009-02-18,13.774166666666662
2009-02-19,12.287800000000015
2009-02-20,31.345600000000054
2009-02-21,21.936399999999974
2009-02-22,37.307966666666665
2009-02-23,45.56093333333337
2009-02-24,29.71906666666662
2009-02-25,19.497400000000017
2009-02-26,19.280866666666665
2009-02-27,33.81530000000003
2009-02-28,27.179166666666717
2009-03-01,41.12710000000003
2009-03-02,24.624033333333355
2009-03-03,30.8158666666667
2009-03-04,30.70216666666662
2009-03-05,24.03020000000002
2009-03-06,29.72456666666666
2009-03-07,28.27443333333333
2009-03-08,39.2861
2009-03-09,28.09260000000001
2009-03-10,30.6035
2009-03-11,40.09839999999998
2009-03-12,31.454333333333327
2009-03-13,24.092000000000027
2009-03-14,35.81713333333336
2009-03-15,32.36770000000004
2009-03-16,22.245533333333366
2009-03-17,32.19850000000003
2009-03-18,24.17799999999998
2009-03-19,19.858866666666657
2009-03-20,24.398433333333323
2009-03-21,32.16703333333335
2009-03-22,28.152833333333344
2009-03-23,21.6075
2009-03-24,27.6952
2009-03-25,30.646233333333324
2009-03-26,20.18339999999994
2009-03-27,28.565433333333353
2009-03-28,37.68293333333331
2009-03-29,36.944166666666696
2009-03-30,24.62420000000005
2009-03-31,30.391366666666674
2009-04-01,27.352333333333313
2009-04-02,27.405566666666665
2009-04-03,22.720999999999965
2009-04-04,36.52053333333329
2009-04-05,22.928600000000014
2009-04-06,24.21056666666667
2009-04-07,24.00153333333334
2009-04-08,25.57666666666664
2009-04-09,31.507866666666683
2009-04-10,30.701900000000062
2009-04-11,41.04076666666669
2009-04-12,35.68353333333336
2009-04-13,26.643733333333294
2009-04-14,25.02563333333336
2009-04-15,20.26770000000003
2009-04-16,26.075399999999963
2009-04-17,34.046833333333325
2009-04-18,25.204433333333366
2009-04-19,21.441133333333322
2009-04-20,24.775166666666703
2009-04-21,31.57663333333337
2009-04-22,24.93663333333326
2009-04-23,19.024333333333296
2009-04-24,19.90079999999998
2009-04-25,33.704733333333294
2009-04-26,29.693766666666694
2009-04-27,22.52713333333335
2009-04-28,28.439766666666632
2009-04-29,27.744666666666635
2009-04-30,30.57936666666663
2009-05-01,25.21336666666668
2009-05-02,23.23183333333334
2009-05-03,26.814633333333344
2009-05-04,27.79803333333336
2009-05-05,28.85789999999996
2009-05-06,22.498366666666666
2009-05-07,16.87746666666666
2009-05-08,30.952600000000015
2009-05-09,21.022533333333318
2009-05-10,32.77586666666664
2009-05-11,25.286266666666652
2009-05-12,27.099266666666665
2009-05-13,20.77330000000003
2009-05-14,26.78306666666662
2009-05-15,23.703766666666677
2009-05-16,33.45629999999996
2009-05-17,25.729399999999995
2009-05-18,20.165099999999967
2009-05-19,26.955733333333313
2009-05-20,21.78603333333335
2009-05-21,26.252499999999998
2009-05-22,17.913433333333366
2009-05-23,25.509966666666617
2009-05-24,21.46309999999994
2009-05-25,22.56826666666666
2009-05-26,22.29456666666668
2009-05-27,25.73820000000001
2009-05-28,19.662266666666625
2009-05-29,20.714099999999995
2009-05-30,27.651766666666667
2009-05-31,15.948166666666635
2009-06-01,24.05433333333334
2009-06-02,18.177300000000006
2009-06-03,22.609633333333317
2009-06-04,17.261000000000006
2009-06-05,20.50599999999994
2009-06-06,24.59083333333333
2009-06-07,20.123199999999933
2009-06-08,19.64626666666669
2009-06-09,22.21416666666671
2009-06-10,26.716599999999993
2009-06-11,21.677500000000038
2009-06-12,18.362199999999994
2009-06-13,0.2369666666666666
2009-06-15,12.865133333333324
2009-06-16,25.146533333333323
2009-06-17,16.466933333333333
2009-06-18,19.428333333333352
2009-06-19,18.114433333333345
2009-06-20,18.451666666666657
2009-06-21,14.252366666666695
2009-06-22,18.23496666666666
2009-06-23,17.320233333333324
2009-06-24,25.5812333333333
2009-06-25,12.856033333333308
2009-06-26,21.288699999999988
2009-06-27,28.484200000000023
2009-06-28,17.65656666666668
2009-06-29,16.835566666666665
2009-06-30,19.874100000000013
2009-07-01,20.3057
2009-07-02,20.709633333333333
2009-07-03,14.402466666666687
2009-07-04,20.642799999999998
2009-07-05,23.51226666666664
2009-07-06,15.904333333333332
2009-07-07,18.50226666666662
2009-07-08,20.573333333333284
2009-07-09,14.104200000000034
2009-07-10,19.785300000000007
2009-07-11,16.56613333333332
2009-07-12,8.557966666666685
2009-07-13,8.279100000000009
2009-07-14,15.190500000000013
2009-07-15,11.967899999999986
2009-07-16,9.992566666666649
2009-07-17,12.196800000000007
2009-07-18,16.106833333333327
2009-07-19,20.06073333333334
2009-07-20,11.041433333333359
2009-07-21,13.562699999999994
2009-07-22,12.325533333333318
2009-07-23,17.16666666666667
2009-07-24,9.362299999999994
2009-07-25,8.944800000000049
2009-07-26,9.050266666666642
2009-07-27,11.47609999999995
2009-07-28,15.047500000000005
2009-07-29,15.033333333333346
2009-07-30,13.20543333333334
2009-07-31,16.263833333333345
2009-08-01,11.782766666666644
2009-08-02,8.162066666666654
2009-08-03,8.33829999999997
2009-08-04,8.481533333333315
2009-08-05,8.644199999999985
2009-08-06,8.877866666666634
2009-08-07,8.98826666666664
2009-08-08,8.774533333333322
2009-08-09,16.63723333333334
2009-08-10,17.822633333333346
2009-08-11,15.849233333333345
2009-08-12,13.74060000000001
2009-08-13,10.114033333333332
2009-08-14,12.477933333333306
2009-08-15,25.234366666666656
2009-08-16,20.295200000000015
2009-08-17,13.098466666666653
2009-08-18,18.009966666666653
2009-08-19,14.679033333333331
2009-08-20,12.928700000000006
2009-08-21,19.362433333333314
2009-08-22,25.812300000000054
2009-08-23,17.778466666666635
2009-08-24,20.870899999999995
2009-08-25,15.726833333333301
2009-08-26,18.94243333333329
2009-08-27,12.491100000000024
2009-08-28,18.64736666666669
2009-08-29,23.1402333333333
2009-08-30,27.80570000000001
2009-08-31,21.092033333333337
2009-09-01,16.342266666666664
2009-09-02,20.3802333333333
2009-09-03,20.853133333333293
2009-09-04,17.07313333333332
2009-09-05,25.231100000000023
2009-09-06,20.477166666666694
2009-09-07,20.3576333333334
2009-09-08,18.10423333333334
2009-09-09,25.355733333333344
2009-09-10,18.53923333333336
2009-09-11,20.235766666666684
2009-09-12,34.40596666666665
2009-09-13,26.17169999999999
2009-09-14,26.247633333333344
2009-09-15,24.280099999999997
2009-09-16,29.052700000000023
2009-09-17,20.390433333333313
2009-09-18,22.90053333333329
2009-09-19,35.59516666666668
2009-09-20,33.9221333333333
2009-09-21,23.631133333333327
2009-09-22,20.77559999999998
2009-09-23,27.276833333333332
2009-09-24,23.770966666666627
2009-09-25,19.350266666666677
2009-09-26,25.93756666666665
2009-09-27,23.507866666666658
2009-09-28,21.65759999999999
2009-09-29,19.10663333333333
2009-09-30,29.54559999999999
2009-10-01,21.454199999999993
2009-10-02,19.211133333333326
2009-10-03,28.61233333333336
2009-10-04,27.018433333333313
2009-10-05,21.258700000000026
2009-10-06,23.807466666666688
2009-10-07,30.363900000000026
2009-10-08,26.286099999999976
2009-10-09,22.531033333333298
2009-10-10,33.545933333333345
2009-10-11,32.304733333333346
2009-10-12,22.526733333333308
2009-10-13,24.15166666666667
2009-10-14,28.52039999999992
2009-10-15,24.832933333333326
2009-10-16,25.28099999999999
2009-10-17,45.70133333333337
2009-10-18,25.93606666666665
2009-10-19,22.818466666666634
2009-10-20,28.71346666666665
2009-10-21,32.82509999999998
2009-10-22,23.328499999999963
2009-10-23,29.29083333333337
2009-10-24,43.573466666666626
2009-10-25,40.108933333333304
2009-10-26,18.539066666666617
2009-10-27,18.612599999999972
2009-10-28,21.145133333333344
2009-10-29,33.024000000000036
2009-10-30,24.889300000000006
2009-10-31,31.265700000000024
2009-11-01,30.71946666666666
2009-11-02,25.070433333333295
2009-11-03,37.77813333333339
2009-11-04,30.03
2009-11-05,26.00776666666668
2009-11-06,23.1741666666667
2009-11-07,25.952933333333316
2009-11-08,41.80003333333333
2009-11-09,23.412533333333307
2009-11-10,26.769733333333352
2009-11-11,34.007999999999996
2009-11-12,24.384433333333305
2009-11-13,25.548766666666634
2009-11-14,42.674266666666604
2009-11-15,32.78846666666663
2009-11-16,25.241133333333323
2009-11-17,28.471566666666693
2009-11-18,43.986233333333374
2009-11-19,24.580800000000018
2009-11-20,32.68360000000001
2009-11-21,41.61426666666662
2009-11-22,40.84959999999995
2009-11-23,24.518700000000013
2009-11-24,35.48093333333329
2009-11-25,33.00216666666667
2009-11-26,26.660433333333362
2009-11-27,23.000433333333355
2009-11-28,30.98250000000003
2009-11-29,27.516033333333283
2009-11-30,29.08650000000003
2009-12-01,29.272966666666676
2009-12-02,39.09446666666663
2009-12-03,24.661466666666676
2009-12-04,28.52156666666668
2009-12-05,39.19603333333332
2009-12-06,39.638133333333286
2009-12-07,29.04396666666666
2009-12-08,33.4480666666667
2009-12-09,30.039266666666645
2009-12-10,34.2381
2009-12-11,29.741033333333363
2009-12-12,30.27300000000003
2009-12-13,35.64689999999993
2009-12-14,29.9143666666667
2009-12-15,32.33526666666667
2009-12-16,23.247899999999973
2009-12-17,28.61969999999996
2009-12-18,29.078433333333322
2009-12-19,36.73889999999988
2009-12-20,19.069433333333308
2009-12-21,33.91610000000006
2009-12-22,31.467033333333394
2009-12-23,24.253333333333302
2009-12-24,48.43156666666665
2009-12-25,35.46079999999995
2009-12-26,36.393633333333334
2009-12-27,36.59086666666662
2009-12-28,34.901633333333294
2009-12-29,34.13280000000001
2009-12-30,40.851833333333374
2009-12-31,36.86486666666665
