Date,Daily_kWh
2008-07-30,21.66513333333331
2008-07-31,23.21063333333336
2008-08-01,12.3262666666666
2008-08-02,8.429600000000006
2008-08-03,8.413033333333303
2008-08-04,18.765333333333352
2008-08-05,13.785300000000031
2008-08-06,5.435199999999997
2008-08-07,5.581399999999999
2008-08-08,5.036666666666651
2008-08-09,5.982066666666664
2008-08-10,5.86719999999999
2008-08-11,6.19860000000001
2008-08-12,4.816399999999993
2008-08-13,4.709733333333325
2008-08-14,4.504299999999987
2008-08-15,4.5608999999999895
2008-08-16,4.58023333333335
2008-08-17,4.579933333333334
2008-08-18,4.562633333333332
2008-08-19,4.5781999999999945
2008-08-20,4.474533333333342
2008-08-21,4.354966666666671
2008-08-22,4.4520666666666715
2008-08-23,4.244033333333338
2008-08-24,4.245266666666665
2008-08-25,4.171633333333342
2008-08-26,4.292733333333349
2008-08-27,4.301900000000004
2008-08-28,4.470766666666671
2008-08-29,4.459800000000002
2008-08-30,4.507066666666667
2008-08-31,25.01023333333329
2008-09-01,20.791833333333386
2008-09-02,23.069233333333287
2008-09-03,23.141433333333403
2008-09-04,20.420333333333296
2008-09-05,14.566000000000018
2008-09-06,31.142899999999983
2008-09-07,22.8776
2008-09-08,21.82206666666664
2008-09-09,19.327566666666687
2008-09-10,21.679400000000033
2008-09-11,17.145233333333312
2008-09-12,23.212700000000062
2008-09-13,27.19060000000002
2008-09-14,26.272099999999977
2008-09-15,28.295133333333283
2008-09-16,20.364366666666623
2008-09-17,25.320166666666644
2008-09-18,25.088166666666663
2008-09-19,25.31410000000002
2008-09-20,21.743333333333272
2008-09-21,25.551166666666692
2008-09-22,22.64273333333333
2008-09-23,20.54646666666669
2008-09-24,28.63916666666665
2008-09-25,18.853666666666644
2008-09-26,23.857499999999998
2008-09-27,35.457433333333384
2008-09-28,28.851733333333335
2008-09-29,25.028966666666616
2008-09-30,22.91676666666667
2008-10-01,31.206066666666654
2008-10-02,22.422366666666658
2008-10-03,26.87633333333336
2008-10-04,35.008266666666664
2008-10-05,25.832499999999982
2008-10-06,23.729700000000104
2008-10-07,28.77613333333333
2008-10-08,31.00960000000003
2008-10-09,33.061366666666636
2008-10-10,25.305633333333315
2008-10-11,27.823100000000004
2008-10-12,31.799
2008-10-13,24.366266666666643
2008-10-14,26.81760000000001
2008-10-15,35.94826666666668
2008-10-16,26.394666666666613
2008-10-17,31.114766666666704
2008-10-18,37.319833333333285
2008-10-19,32.86556666666668
2008-10-20,27.79256666666664
2008-10-21,34.39526666666662
2008-10-22,27.43349999999996
2008-10-23,30.508233333333347
2008-10-24,35.553766666666625
2008-10-25,25.385933333333313
2008-10-26,8.724866666666642
2008-10-27,8.731533333333335
2008-10-28,22.121500000000022
2008-10-29,26.876266666666673
2008-10-30,18.309999999999967
2008-10-31,21.43053333333336
2008-11-01,13.841633333333348
2008-11-02,15.176900000000023
2008-11-03,14.126666666666676
2008-11-04,26.038599999999988
2008-11-05,52.2488333333334
2008-11-06,26.473966666666676
2008-11-07,26.986400000000025
2008-11-08,28.885633333333327
2008-11-09,42.9756333333333
2008-11-10,34.86466666666673
2008-11-11,40.93249999999997
2008-11-12,36.44156666666666
2008-11-13,20.64100000000005
2008-11-14,27.02896666666665
2008-11-15,50.527133333333325
2008-11-16,39.423866666666676
2008-11-17,25.393933333333326
2008-11-18,29.150833333333374
2008-11-19,30.67063333333332
2008-11-20,28.20559999999998
2008-11-21,27.898833333333318
2008-11-22,28.522799999999986
2008-11-23,56.75539999999991
2008-11-24,53.549966666666656
2008-11-25,45.04750000000004
2008-11-26,25.265900000000027
2008-11-27,39.37029999999999
2008-11-28,31.432733333333356
2008-11-29,40.57779999999997
2008-11-30,40.0231333333333
2008-12-01,26.94230000000002
2008-12-02,29.890733333333298
2008-12-03,29.252733333333353
2008-12-04,28.977299999999996
2008-12-05,34.3103
2008-12-06,42.0639333333333
2008-12-07,41.112333333333325
2008-12-08,31.143933333333333
2008-12-09,33.38573333333328
2008-12-10,35.18366666666665
2008-12-11,23.87536666666662
2008-12-12,30.258900000000015
2008-12-13,30.426233333333375
2008-12-14,33.36866666666668
2008-12-15,29.924166666666643
2008-12-16,29.951499999999985
2008-12-17,34.97976666666668
2008-12-18,28.94899999999996
2008-12-19,31.36853333333335
2008-12-20,37.37503333333329
2008-12-21,44.060166666666674
2008-12-22,33.59679999999997
2008-12-23,29.968133333333324
2008-12-24,21.160633333333358
2008-12-25,17.68529999999998
2008-12-26,20.395533333333326
2008-12-27,49.536066666666606
2008-12-28,26.177366666666657
2008-12-29,9.254633333333343
2008-12-30,19.920633333333296
2008-12-31,32.73646666666666
